rmse,batch_size,learning_rate,validation_split,epochs,patch_size
8.017541251057105,32,0.00010994335574766199,0.24699098521619944,15,50
34.68529518612228,16,0.0004059611610484307,0.20247564316322378,15,50
57.31343289180774,16,0.0004059611610484307,0.20247564316322378,15,50
24.65915228680634,64,0.0003839629299804173,0.18663618432936918,15,50
7.516919189181142,64,0.0003839629299804173,0.18663618432936918,15,50
55.62727347882062,32,0.0015304852121831463,0.15464504127199977,15,50
9.758957098601456,32,0.0015304852121831463,0.15464504127199977,15,50
63.156553453625264,128,0.00853618986286683,0.2308397348116461,15,50
94.60863051936647,128,0.00853618986286683,0.2308397348116461,15,50
8.532339620348727,64,0.00017541893487450815,0.199517691011127,15,50
9.050091265645,64,0.00017541893487450815,0.199517691011127,15,50
5.437672579427221,32,0.0004201672054372534,0.20200680211778108,15,50
7.64352717601172,32,0.0004201672054372534,0.20200680211778108,15,50
46.05856708108167,64,0.007568292060167618,0.23948273504276488,15,50
46.498768779902925,64,0.007568292060167618,0.23948273504276488,15,50
8.912055656409986,32,0.00012315571723666037,0.18253303307632643,15,50
21.69645466474952,32,0.00012315571723666037,0.18253303307632643,15,50
6.564270362023657,128,0.0014320904906259813,0.21961178033583212,15,50
8.556646197712748,128,0.0013707513114989552,0.21902470735691454,15,50
30.67444290861541,64,0.001732589459161916,0.21961178033583212,15,50
12.80020310717611,128,0.0032622017807718054,0.21848411747937677,15,50
26.065697636198397,16,0.0005573063239989068,0.18935834129635676,15,50
7.511158843456238,128,0.0006094046787183485,0.2126883644906568,15,50
23.439808480062954,16,0.0006602260664011144,0.21157370413737667,15,50
18.3498612318067,128,0.003173927755324899,0.18846680923220624,15,50
10.422579945939114,128,0.0008488804300012708,0.21971558983400946,15,50
8.69742330343537,32,0.0007148659495423891,0.230373558472225,15,50
9.788128758838912,128,0.0015765973946057523,0.17617411437106292,15,50
49.935155706081716,128,0.00215127607982779,0.2022420497184317,15,50
8.481981814583765,128,0.00314337816814874,0.2145196269653725,15,50
20.175260535995875,64,0.0002683757500475259,0.1911447567200876,15,50
8.090793850382948,16,0.0003162630198953822,0.17744849732824808,15,50
31.410679686053335,64,0.0008657857585898337,0.17166386235343345,15,50
7.537182509281744,128,0.0008883116653692044,0.21344571403755402,15,50
9.413396712063685,128,0.003446511659889727,0.21068816192551748,15,50
33.238126771661825,32,0.000501881008490058,0.1956543356650963,15,50
7.146791295677705,128,0.0013094546383625582,0.2255334949879056,15,50
27.34487051275568,16,0.000565723170401082,0.23104907560945892,15,50
34.19404966111154,128,0.0011262495249422424,0.22905982064367242,15,50
9.092569490869403,128,0.00031761832815120996,0.15255494948105433,15,50
21.20940228099763,128,0.002044732864696637,0.22540892460164358,15,50
8.949524373464238,32,0.0005623932509840948,0.20238415481735597,15,50
35.05310737886247,128,0.004793052858542678,0.2400389044089537,15,50
39.79282898062476,32,0.00038861699191057196,0.19283340531380094,15,50
7.938122822513677,128,0.0008795463237502205,0.2110856315263601,15,50
36.69421886676684,64,0.0010875600757094264,0.20743869657573688,15,50
7.681597172439395,32,0.00027286536105170086,0.2219432027009818,15,50
51.34039284520523,64,0.00021434460789703514,0.18208501786198172,15,50
39.72472417698454,16,0.0005373677331343534,0.20740481644293207,15,50
7.623428432915032,128,0.00048778520445443257,0.22798642828863755,15,50
27.219186142099865,64,0.0020348210477915676,0.23881555671529672,15,50
8.175092074841048,128,0.0007142760470200253,0.22638343419149554,15,50
39.747371178796215,128,0.0012072243761088364,0.23836921951991208,15,50
26.658415980288947,128,0.0013432432080980096,0.19596712817432016,15,50
7.627132180196528,128,0.00029821319108657096,0.21996030339823425,15,50
16.9513085864475,32,0.00021914805291808694,0.17126303629303077,15,50
8.334343912519355,128,0.00015946324834034258,0.16830330028504403,15,50
